"date","covid_cases_total","covid_cases_new","covid_cases_per100K","covid_cases_7day","hover_text_case","copies_day_person_M_mn","copies_day_person_M_se","copies_day_person_7day","hover_text_load","hover_text_load_7day","mutation","variant","frequency","frequency_gapfill","frequency_7day","hover_text_variant"
2021-12-13,491742,1789,56.5583679828422,67.289237768615,"Dec 13, 2021<br><b>67.29</b> cases per 100,000 people",352.158967220748,0.037122860992142,331.956505165815,"Dec 13, 2021<br><b>352.16M</b> copies per person per day","7-day avg. load on Dec 13 :<br><b>332M</b> copies per person per day","N501Y","Alpha, Beta & Gamma",NA,NA,NA,"Dec 13, 2021<br><b>Alpha, Beta & Gamma</b> NaN%"
2021-12-14,496794,5052,159.716531609457,58.6900895901169,"Dec 14, 2021<br><b>58.69</b> cases per 100,000 people",347.952432932135,6.5880180785052,334.705551961337,"Dec 14, 2021<br><b>347.95M</b> copies per person per day","7-day avg. load on Dec 14 :<br><b>334.7M</b> copies per person per day","K417N","Omicron",0.067054,0.067054,0.032597,"Dec 14, 2021<br><b>Omicron</b> 6.71%"
2021-12-14,496794,5052,159.716531609457,58.6900895901169,"Dec 14, 2021<br><b>58.69</b> cases per 100,000 people",347.952432932135,6.5880180785052,334.705551961337,"Dec 14, 2021<br><b>347.95M</b> copies per person per day","7-day avg. load on Dec 14 :<br><b>334.7M</b> copies per person per day","L452R","Delta",0.913699,0.913699,0.950458,"Dec 14, 2021<br><b>Delta</b> 91.37%"
2021-12-14,496794,5052,159.716531609457,58.6900895901169,"Dec 14, 2021<br><b>58.69</b> cases per 100,000 people",347.952432932135,6.5880180785052,334.705551961337,"Dec 14, 2021<br><b>347.95M</b> copies per person per day","7-day avg. load on Dec 14 :<br><b>334.7M</b> copies per person per day","N501Y","Alpha, Beta & Gamma",NA,NA,NA,"Dec 14, 2021<br><b>Alpha, Beta & Gamma</b> NaN%"
2021-12-15,497838,1044,33.0055540380588,55.8357504888507,"Dec 15, 2021<br><b>55.84</b> cases per 100,000 people",567.093659598606,3.89175999547518,367.903853052376,"Dec 15, 2021<br><b>567.09M</b> copies per person per day","7-day avg. load on Dec 15 :<br><b>367.9M</b> copies per person per day","K417N","Omicron",0.116014,0.116014,0.047985,"Dec 15, 2021<br><b>Omicron</b> 11.6%"
2021-12-15,497838,1044,33.0055540380588,55.8357504888507,"Dec 15, 2021<br><b>55.84</b> cases per 100,000 people",567.093659598606,3.89175999547518,367.903853052376,"Dec 15, 2021<br><b>567.09M</b> copies per person per day","7-day avg. load on Dec 15 :<br><b>367.9M</b> copies per person per day","L452R","Delta",0.842038,0.842038,0.930201,"Dec 15, 2021<br><b>Delta</b> 84.2%"
2021-12-15,497838,1044,33.0055540380588,55.8357504888507,"Dec 15, 2021<br><b>55.84</b> cases per 100,000 people",567.093659598606,3.89175999547518,367.903853052376,"Dec 15, 2021<br><b>567.09M</b> copies per person per day","7-day avg. load on Dec 15 :<br><b>367.9M</b> copies per person per day","N501Y","Alpha, Beta & Gamma",NA,NA,NA,"Dec 15, 2021<br><b>Alpha, Beta & Gamma</b> NaN%"
2021-12-16,499929,2091,66.105951622204,56.2964191412703,"Dec 16, 2021<br><b>56.3</b> cases per 100,000 people",309.259993941695,30.9406181742613,360.308312209782,"Dec 16, 2021<br><b>309.26M</b> copies per person per day","7-day avg. load on Dec 16 :<br><b>360.3M</b> copies per person per day","K417N","Omicron",0.148232,0.148232,0.068095,"Dec 16, 2021<br><b>Omicron</b> 14.82%"
2021-12-16,499929,2091,66.105951622204,56.2964191412703,"Dec 16, 2021<br><b>56.3</b> cases per 100,000 people",309.259993941695,30.9406181742613,360.308312209782,"Dec 16, 2021<br><b>309.26M</b> copies per person per day","7-day avg. load on Dec 16 :<br><b>360.3M</b> copies per person per day","L452R","Delta",0.816464,0.816464,0.903981,"Dec 16, 2021<br><b>Delta</b> 81.65%"
2021-12-16,499929,2091,66.105951622204,56.2964191412703,"Dec 16, 2021<br><b>56.3</b> cases per 100,000 people",309.259993941695,30.9406181742613,360.308312209782,"Dec 16, 2021<br><b>309.26M</b> copies per person per day","7-day avg. load on Dec 16 :<br><b>360.3M</b> copies per person per day","N501Y","Alpha, Beta & Gamma",NA,NA,NA,"Dec 16, 2021<br><b>Alpha, Beta & Gamma</b> NaN%"
2021-12-17,501856,1927,60.9211711028155,53.7582251936254,"Dec 17, 2021<br><b>53.76</b> cases per 100,000 people",291.443528809038,1.83744122456644,354.503008984552,"Dec 17, 2021<br><b>291.44M</b> copies per person per day","7-day avg. load on Dec 17 :<br><b>354.5M</b> copies per person per day","K417N","Omicron",0.150021,0.150021,0.08137,"Dec 17, 2021<br><b>Omicron</b> 15%"
2021-12-17,501856,1927,60.9211711028155,53.7582251936254,"Dec 17, 2021<br><b>53.76</b> cases per 100,000 people",291.443528809038,1.83744122456644,354.503008984552,"Dec 17, 2021<br><b>291.44M</b> copies per person per day","7-day avg. load on Dec 17 :<br><b>354.5M</b> copies per person per day","L452R","Delta",0.757929,0.757929,0.881969,"Dec 17, 2021<br><b>Delta</b> 75.79%"
2021-12-17,501856,1927,60.9211711028155,53.7582251936254,"Dec 17, 2021<br><b>53.76</b> cases per 100,000 people",291.443528809038,1.83744122456644,354.503008984552,"Dec 17, 2021<br><b>291.44M</b> copies per person per day","7-day avg. load on Dec 17 :<br><b>354.5M</b> copies per person per day","N501Y","Alpha, Beta & Gamma",NA,NA,NA,"Dec 17, 2021<br><b>Alpha, Beta & Gamma</b> NaN%"
2021-12-18,501856,0,0,53.7582251936254,"Dec 18, 2021<br><b>53.76</b> cases per 100,000 people",232.131970590045,4.34858012151513,339.734660402181,"Dec 18, 2021<br><b>232.13M</b> copies per person per day","7-day avg. load on Dec 18 :<br><b>339.7M</b> copies per person per day","K417N","Omicron",0.257604,0.257604,0.116563,"Dec 18, 2021<br><b>Omicron</b> 25.76%"
2021-12-18,501856,0,0,53.7582251936254,"Dec 18, 2021<br><b>53.76</b> cases per 100,000 people",232.131970590045,4.34858012151513,339.734660402181,"Dec 18, 2021<br><b>232.13M</b> copies per person per day","7-day avg. load on Dec 18 :<br><b>339.7M</b> copies per person per day","L452R","Delta",0.673801,0.673801,0.838687,"Dec 18, 2021<br><b>Delta</b> 67.38%"
2021-12-18,501856,0,0,53.7582251936254,"Dec 18, 2021<br><b>53.76</b> cases per 100,000 people",232.131970590045,4.34858012151513,339.734660402181,"Dec 18, 2021<br><b>232.13M</b> copies per person per day","7-day avg. load on Dec 18 :<br><b>339.7M</b> copies per person per day","N501Y","Alpha, Beta & Gamma",NA,NA,NA,"Dec 18, 2021<br><b>Alpha, Beta & Gamma</b> NaN%"
2021-12-19,501856,0,0,53.7582251936254,"Dec 19, 2021<br><b>53.76</b> cases per 100,000 people",307.260827175463,1.70754704977082,343.900197181104,"Dec 19, 2021<br><b>307.26M</b> copies per person per day","7-day avg. load on Dec 19 :<br><b>343.9M</b> copies per person per day","K417N","Omicron",0.275777,0.275777,0.152536,"Dec 19, 2021<br><b>Omicron</b> 27.58%"
2021-12-19,501856,0,0,53.7582251936254,"Dec 19, 2021<br><b>53.76</b> cases per 100,000 people",307.260827175463,1.70754704977082,343.900197181104,"Dec 19, 2021<br><b>307.26M</b> copies per person per day","7-day avg. load on Dec 19 :<br><b>343.9M</b> copies per person per day","L452R","Delta",0.588101,0.588101,0.784131,"Dec 19, 2021<br><b>Delta</b> 58.81%"
2021-12-19,501856,0,0,53.7582251936254,"Dec 19, 2021<br><b>53.76</b> cases per 100,000 people",307.260827175463,1.70754704977082,343.900197181104,"Dec 19, 2021<br><b>307.26M</b> copies per person per day","7-day avg. load on Dec 19 :<br><b>343.9M</b> copies per person per day","N501Y","Alpha, Beta & Gamma",NA,NA,NA,"Dec 19, 2021<br><b>Alpha, Beta & Gamma</b> NaN%"
2021-12-20,503704,1848,58.4236243892076,54.0246903945347,"Dec 20, 2021<br><b>54.02</b> cases per 100,000 people",325.405948163221,9.21020745873245,340.078337315743,"Dec 20, 2021<br><b>325.41M</b> copies per person per day","7-day avg. load on Dec 20 :<br><b>340.1M</b> copies per person per day","K417N","Omicron",0.347973,0.347973,0.194668,"Dec 20, 2021<br><b>Omicron</b> 34.8%"
2021-12-20,503704,1848,58.4236243892076,54.0246903945347,"Dec 20, 2021<br><b>54.02</b> cases per 100,000 people",325.405948163221,9.21020745873245,340.078337315743,"Dec 20, 2021<br><b>325.41M</b> copies per person per day","7-day avg. load on Dec 20 :<br><b>340.1M</b> copies per person per day","L452R","Delta",0.52549,0.52549,0.731075,"Dec 20, 2021<br><b>Delta</b> 52.55%"
2021-12-20,503704,1848,58.4236243892076,54.0246903945347,"Dec 20, 2021<br><b>54.02</b> cases per 100,000 people",325.405948163221,9.21020745873245,340.078337315743,"Dec 20, 2021<br><b>325.41M</b> copies per person per day","7-day avg. load on Dec 20 :<br><b>340.1M</b> copies per person per day","N501Y","Alpha, Beta & Gamma",NA,NA,NA,"Dec 20, 2021<br><b>Alpha, Beta & Gamma</b> NaN%"
2021-12-21,508019,4315,136.416633787571,50.6961335628366,"Dec 21, 2021<br><b>50.7</b> cases per 100,000 people",364.902250958608,6.54323730391494,342.499739890954,"Dec 21, 2021<br><b>364.9M</b> copies per person per day","7-day avg. load on Dec 21 :<br><b>342.5M</b> copies per person per day","K417N","Omicron",0.446589,0.446589,0.248887,"Dec 21, 2021<br><b>Omicron</b> 44.66%"
2021-12-21,508019,4315,136.416633787571,50.6961335628366,"Dec 21, 2021<br><b>50.7</b> cases per 100,000 people",364.902250958608,6.54323730391494,342.499739890954,"Dec 21, 2021<br><b>364.9M</b> copies per person per day","7-day avg. load on Dec 21 :<br><b>342.5M</b> copies per person per day","L452R","Delta",0.408576,0.408576,0.658914,"Dec 21, 2021<br><b>Delta</b> 40.86%"
2021-12-21,508019,4315,136.416633787571,50.6961335628366,"Dec 21, 2021<br><b>50.7</b> cases per 100,000 people",364.902250958608,6.54323730391494,342.499739890954,"Dec 21, 2021<br><b>364.9M</b> copies per person per day","7-day avg. load on Dec 21 :<br><b>342.5M</b> copies per person per day","N501Y","Alpha, Beta & Gamma",NA,NA,NA,"Dec 21, 2021<br><b>Alpha, Beta & Gamma</b> NaN%"
2021-12-22,509806,1787,56.4951389521179,54.0517885505594,"Dec 22, 2021<br><b>54.05</b> cases per 100,000 people",411.110697530262,NA,320.216459595476,"Dec 22, 2021<br><b>411.11M</b> copies per person per day","7-day avg. load on Dec 22 :<br><b>320.2M</b> copies per person per day","K417N","Omicron",0.547052,0.547052,0.310464,"Dec 22, 2021<br><b>Omicron</b> 54.71%"
2021-12-22,509806,1787,56.4951389521179,54.0517885505594,"Dec 22, 2021<br><b>54.05</b> cases per 100,000 people",411.110697530262,NA,320.216459595476,"Dec 22, 2021<br><b>411.11M</b> copies per person per day","7-day avg. load on Dec 22 :<br><b>320.2M</b> copies per person per day","L452R","Delta",0.324632,0.324632,0.584999,"Dec 22, 2021<br><b>Delta</b> 32.46%"
2021-12-22,509806,1787,56.4951389521179,54.0517885505594,"Dec 22, 2021<br><b>54.05</b> cases per 100,000 people",411.110697530262,NA,320.216459595476,"Dec 22, 2021<br><b>411.11M</b> copies per person per day","7-day avg. load on Dec 22 :<br><b>320.2M</b> copies per person per day","N501Y","Alpha, Beta & Gamma",NA,NA,NA,"Dec 22, 2021<br><b>Alpha, Beta & Gamma</b> NaN%"
2021-12-23,511836,2030,64.1774661851144,53.7762906309751,"Dec 23, 2021<br><b>53.78</b> cases per 100,000 people",487.55850061187,NA,345.687674834073,"Dec 23, 2021<br><b>487.56M</b> copies per person per day","7-day avg. load on Dec 23 :<br><b>345.7M</b> copies per person per day","K417N","Omicron",0.606609,0.606609,0.375947,"Dec 23, 2021<br><b>Omicron</b> 60.66%"
2021-12-23,511836,2030,64.1774661851144,53.7762906309751,"Dec 23, 2021<br><b>53.78</b> cases per 100,000 people",487.55850061187,NA,345.687674834073,"Dec 23, 2021<br><b>487.56M</b> copies per person per day","7-day avg. load on Dec 23 :<br><b>345.7M</b> copies per person per day","L452R","Delta",0.29852,0.29852,0.511007,"Dec 23, 2021<br><b>Delta</b> 29.85%"
2021-12-23,511836,2030,64.1774661851144,53.7762906309751,"Dec 23, 2021<br><b>53.78</b> cases per 100,000 people",487.55850061187,NA,345.687674834073,"Dec 23, 2021<br><b>487.56M</b> copies per person per day","7-day avg. load on Dec 23 :<br><b>345.7M</b> copies per person per day","N501Y","Alpha, Beta & Gamma",NA,NA,NA,"Dec 23, 2021<br><b>Alpha, Beta & Gamma</b> NaN%"
2021-12-24,511836,0,0,45.0732661877158,"Dec 24, 2021<br><b>45.07</b> cases per 100,000 people",468.552519024942,12.7215111758035,370.98895915063,"Dec 24, 2021<br><b>468.55M</b> copies per person per day","7-day avg. load on Dec 24 :<br><b>371M</b> copies per person per day","K417N","Omicron",0.682427,0.682427,0.452005,"Dec 24, 2021<br><b>Omicron</b> 68.24%"
2021-12-24,511836,0,0,45.0732661877158,"Dec 24, 2021<br><b>45.07</b> cases per 100,000 people",468.552519024942,12.7215111758035,370.98895915063,"Dec 24, 2021<br><b>468.55M</b> copies per person per day","7-day avg. load on Dec 24 :<br><b>371M</b> copies per person per day","L452R","Delta",0.236298,0.236298,0.436488,"Dec 24, 2021<br><b>Delta</b> 23.63%"
2021-12-24,511836,0,0,45.0732661877158,"Dec 24, 2021<br><b>45.07</b> cases per 100,000 people",468.552519024942,12.7215111758035,370.98895915063,"Dec 24, 2021<br><b>468.55M</b> copies per person per day","7-day avg. load on Dec 24 :<br><b>371M</b> copies per person per day","N501Y","Alpha, Beta & Gamma",NA,NA,NA,"Dec 24, 2021<br><b>Alpha, Beta & Gamma</b> NaN%"
2021-12-25,511836,0,0,45.0732661877158,"Dec 25, 2021<br><b>45.07</b> cases per 100,000 people",546.779546280095,3.75707774294447,415.938612820637,"Dec 25, 2021<br><b>546.78M</b> copies per person per day","7-day avg. load on Dec 25 :<br><b>415.9M</b> copies per person per day","K417N","Omicron",0.654929,0.654929,0.508765,"Dec 25, 2021<br><b>Omicron</b> 65.49%"
2021-12-25,511836,0,0,45.0732661877158,"Dec 25, 2021<br><b>45.07</b> cases per 100,000 people",546.779546280095,3.75707774294447,415.938612820637,"Dec 25, 2021<br><b>546.78M</b> copies per person per day","7-day avg. load on Dec 25 :<br><b>415.9M</b> copies per person per day","L452R","Delta",0.2265,0.2265,0.372588,"Dec 25, 2021<br><b>Delta</b> 22.65%"
2021-12-25,511836,0,0,45.0732661877158,"Dec 25, 2021<br><b>45.07</b> cases per 100,000 people",546.779546280095,3.75707774294447,415.938612820637,"Dec 25, 2021<br><b>546.78M</b> copies per person per day","7-day avg. load on Dec 25 :<br><b>415.9M</b> copies per person per day","N501Y","Alpha, Beta & Gamma",NA,NA,NA,"Dec 25, 2021<br><b>Alpha, Beta & Gamma</b> NaN%"
2021-12-26,511836,0,0,45.0732661877158,"Dec 26, 2021<br><b>45.07</b> cases per 100,000 people",590.833099929365,11.3599642154782,456.448937499766,"Dec 26, 2021<br><b>590.83M</b> copies per person per day","7-day avg. load on Dec 26 :<br><b>456.4M</b> copies per person per day","K417N","Omicron",0.710819,0.710819,0.570914,"Dec 26, 2021<br><b>Omicron</b> 71.08%"
2021-12-26,511836,0,0,45.0732661877158,"Dec 26, 2021<br><b>45.07</b> cases per 100,000 people",590.833099929365,11.3599642154782,456.448937499766,"Dec 26, 2021<br><b>590.83M</b> copies per person per day","7-day avg. load on Dec 26 :<br><b>456.4M</b> copies per person per day","L452R","Delta",0.195992,0.195992,0.316573,"Dec 26, 2021<br><b>Delta</b> 19.6%"
2021-12-26,511836,0,0,45.0732661877158,"Dec 26, 2021<br><b>45.07</b> cases per 100,000 people",590.833099929365,11.3599642154782,456.448937499766,"Dec 26, 2021<br><b>590.83M</b> copies per person per day","7-day avg. load on Dec 26 :<br><b>456.4M</b> copies per person per day","N501Y","Alpha, Beta & Gamma",NA,NA,NA,"Dec 26, 2021<br><b>Alpha, Beta & Gamma</b> NaN%"
2021-12-27,514584,2748,86.8766882151203,49.1379895914176,"Dec 27, 2021<br><b>49.14</b> cases per 100,000 people",601.640778848826,11.6821849507284,495.911056169138,"Dec 27, 2021<br><b>601.64M</b> copies per person per day","7-day avg. load on Dec 27 :<br><b>495.9M</b> copies per person per day","K417N","Omicron",0.808117,0.808117,0.636649,"Dec 27, 2021<br><b>Omicron</b> 80.81%"
2021-12-27,514584,2748,86.8766882151203,49.1379895914176,"Dec 27, 2021<br><b>49.14</b> cases per 100,000 people",601.640778848826,11.6821849507284,495.911056169138,"Dec 27, 2021<br><b>601.64M</b> copies per person per day","7-day avg. load on Dec 27 :<br><b>495.9M</b> copies per person per day","L452R","Delta",0.146763,0.146763,0.262469,"Dec 27, 2021<br><b>Delta</b> 14.68%"
2021-12-27,514584,2748,86.8766882151203,49.1379895914176,"Dec 27, 2021<br><b>49.14</b> cases per 100,000 people",601.640778848826,11.6821849507284,495.911056169138,"Dec 27, 2021<br><b>601.64M</b> copies per person per day","7-day avg. load on Dec 27 :<br><b>495.9M</b> copies per person per day","N501Y","Alpha, Beta & Gamma",NA,NA,NA,"Dec 27, 2021<br><b>Alpha, Beta & Gamma</b> NaN%"
2021-12-28,520889,6305,199.3295193582,58.1255446729361,"Dec 28, 2021<br><b>58.13</b> cases per 100,000 people",754.226148369145,5.86241421653403,551.528755799215,"Dec 28, 2021<br><b>754.23M</b> copies per person per day","7-day avg. load on Dec 28 :<br><b>551.5M</b> copies per person per day","K417N","Omicron",0.865812,0.865812,0.696538,"Dec 28, 2021<br><b>Omicron</b> 86.58%"
2021-12-28,520889,6305,199.3295193582,58.1255446729361,"Dec 28, 2021<br><b>58.13</b> cases per 100,000 people",754.226148369145,5.86241421653403,551.528755799215,"Dec 28, 2021<br><b>754.23M</b> copies per person per day","7-day avg. load on Dec 28 :<br><b>551.5M</b> copies per person per day","L452R","Delta",0.116423,0.116423,0.220733,"Dec 28, 2021<br><b>Delta</b> 11.64%"
2021-12-28,520889,6305,199.3295193582,58.1255446729361,"Dec 28, 2021<br><b>58.13</b> cases per 100,000 people",754.226148369145,5.86241421653403,551.528755799215,"Dec 28, 2021<br><b>754.23M</b> copies per person per day","7-day avg. load on Dec 28 :<br><b>551.5M</b> copies per person per day","N501Y","Alpha, Beta & Gamma",NA,NA,NA,"Dec 28, 2021<br><b>Alpha, Beta & Gamma</b> NaN%"
2021-12-29,524850,3961,125.225095349378,67.9441098725447,"Dec 29, 2021<br><b>67.94</b> cases per 100,000 people",739.734806117014,5.56933131941916,598.475057025894,"Dec 29, 2021<br><b>739.73M</b> copies per person per day","7-day avg. load on Dec 29 :<br><b>598.5M</b> copies per person per day","K417N","Omicron",0.822352,0.822352,0.735866,"Dec 29, 2021<br><b>Omicron</b> 82.24%"
2021-12-29,524850,3961,125.225095349378,67.9441098725447,"Dec 29, 2021<br><b>67.94</b> cases per 100,000 people",739.734806117014,5.56933131941916,598.475057025894,"Dec 29, 2021<br><b>739.73M</b> copies per person per day","7-day avg. load on Dec 29 :<br><b>598.5M</b> copies per person per day","L452R","Delta",0.105619,0.105619,0.189445,"Dec 29, 2021<br><b>Delta</b> 10.56%"
2021-12-29,524850,3961,125.225095349378,67.9441098725447,"Dec 29, 2021<br><b>67.94</b> cases per 100,000 people",739.734806117014,5.56933131941916,598.475057025894,"Dec 29, 2021<br><b>739.73M</b> copies per person per day","7-day avg. load on Dec 29 :<br><b>598.5M</b> copies per person per day","N501Y","Alpha, Beta & Gamma",NA,NA,NA,"Dec 29, 2021<br><b>Alpha, Beta & Gamma</b> NaN%"
2021-12-30,529756,4906,155.100812366587,80.9331593270408,"Dec 30, 2021<br><b>80.93</b> cases per 100,000 people",859.902211709782,1.79837025141389,651.667015754167,"Dec 30, 2021<br><b>859.9M</b> copies per person per day","7-day avg. load on Dec 30 :<br><b>651.7M</b> copies per person per day","K417N","Omicron",0.863649,0.863649,0.772586,"Dec 30, 2021<br><b>Omicron</b> 86.36%"
2021-12-30,529756,4906,155.100812366587,80.9331593270408,"Dec 30, 2021<br><b>80.93</b> cases per 100,000 people",859.902211709782,1.79837025141389,651.667015754167,"Dec 30, 2021<br><b>859.9M</b> copies per person per day","7-day avg. load on Dec 30 :<br><b>651.7M</b> copies per person per day","L452R","Delta",0.072916,0.072916,0.157216,"Dec 30, 2021<br><b>Delta</b> 7.29%"
2021-12-30,529756,4906,155.100812366587,80.9331593270408,"Dec 30, 2021<br><b>80.93</b> cases per 100,000 people",859.902211709782,1.79837025141389,651.667015754167,"Dec 30, 2021<br><b>859.9M</b> copies per person per day","7-day avg. load on Dec 30 :<br><b>651.7M</b> copies per person per day","N501Y","Alpha, Beta & Gamma",NA,NA,NA,"Dec 30, 2021<br><b>Alpha, Beta & Gamma</b> NaN%"
2021-12-31,529756,0,0,80.9331593270408,"Dec 31, 2021<br><b>80.93</b> cases per 100,000 people",955.485656491504,15.7805673015098,721.228892535105,"Dec 31, 2021<br><b>955.49M</b> copies per person per day","7-day avg. load on Dec 31 :<br><b>721.2M</b> copies per person per day","K417N","Omicron",0.877665,0.877665,0.800478,"Dec 31, 2021<br><b>Omicron</b> 87.77%"
2021-12-31,529756,0,0,80.9331593270408,"Dec 31, 2021<br><b>80.93</b> cases per 100,000 people",955.485656491504,15.7805673015098,721.228892535105,"Dec 31, 2021<br><b>955.49M</b> copies per person per day","7-day avg. load on Dec 31 :<br><b>721.2M</b> copies per person per day","L452R","Delta",0.067508,0.067508,0.133103,"Dec 31, 2021<br><b>Delta</b> 6.75%"
2021-12-31,529756,0,0,80.9331593270408,"Dec 31, 2021<br><b>80.93</b> cases per 100,000 people",955.485656491504,15.7805673015098,721.228892535105,"Dec 31, 2021<br><b>955.49M</b> copies per person per day","7-day avg. load on Dec 31 :<br><b>721.2M</b> copies per person per day","N501Y","Alpha, Beta & Gamma",NA,NA,NA,"Dec 31, 2021<br><b>Alpha, Beta & Gamma</b> NaN%"
2022-01-01,529756,0,0,80.9331593270408,"Jan 01, 2022<br><b>80.93</b> cases per 100,000 people",759.356792475162,3.82192519076617,751.597070562971,"Jan 01, 2022<br><b>759.36M</b> copies per person per day","7-day avg. load on Jan 01 :<br><b>751.6M</b> copies per person per day","K417N","Omicron",0.869019,0.869019,0.831062,"Jan 01, 2022<br><b>Omicron</b> 86.9%"
2022-01-01,529756,0,0,80.9331593270408,"Jan 01, 2022<br><b>80.93</b> cases per 100,000 people",759.356792475162,3.82192519076617,751.597070562971,"Jan 01, 2022<br><b>759.36M</b> copies per person per day","7-day avg. load on Jan 01 :<br><b>751.6M</b> copies per person per day","L452R","Delta",0.072227,0.072227,0.111064,"Jan 01, 2022<br><b>Delta</b> 7.22%"
2022-01-01,529756,0,0,80.9331593270408,"Jan 01, 2022<br><b>80.93</b> cases per 100,000 people",759.356792475162,3.82192519076617,751.597070562971,"Jan 01, 2022<br><b>759.36M</b> copies per person per day","7-day avg. load on Jan 01 :<br><b>751.6M</b> copies per person per day","N501Y","Alpha, Beta & Gamma",NA,NA,NA,"Jan 01, 2022<br><b>Alpha, Beta & Gamma</b> NaN%"
2022-01-02,529756,0,0,80.9331593270408,"Jan 02, 2022<br><b>80.93</b> cases per 100,000 people",688.02107612034,2.93738810136316,765.481067161682,"Jan 02, 2022<br><b>688.02M</b> copies per person per day","7-day avg. load on Jan 02 :<br><b>765.5M</b> copies per person per day","K417N","Omicron",0.886977,0.886977,0.856227,"Jan 02, 2022<br><b>Omicron</b> 88.7%"
2022-01-02,529756,0,0,80.9331593270408,"Jan 02, 2022<br><b>80.93</b> cases per 100,000 people",688.02107612034,2.93738810136316,765.481067161682,"Jan 02, 2022<br><b>688.02M</b> copies per person per day","7-day avg. load on Jan 02 :<br><b>765.5M</b> copies per person per day","L452R","Delta",0.065898,0.065898,0.092479,"Jan 02, 2022<br><b>Delta</b> 6.59%"
2022-01-02,529756,0,0,80.9331593270408,"Jan 02, 2022<br><b>80.93</b> cases per 100,000 people",688.02107612034,2.93738810136316,765.481067161682,"Jan 02, 2022<br><b>688.02M</b> copies per person per day","7-day avg. load on Jan 02 :<br><b>765.5M</b> copies per person per day","N501Y","Alpha, Beta & Gamma",NA,NA,NA,"Jan 02, 2022<br><b>Alpha, Beta & Gamma</b> NaN%"
2022-01-03,535150,5394,170.528695863304,92.8834461339242,"Jan 03, 2022<br><b>92.88</b> cases per 100,000 people",827.51600454093,7.61120214743089,797.748956546268,"Jan 03, 2022<br><b>827.52M</b> copies per person per day","7-day avg. load on Jan 03 :<br><b>797.7M</b> copies per person per day","K417N","Omicron",0.896132,0.896132,0.868801,"Jan 03, 2022<br><b>Omicron</b> 89.61%"
2022-01-03,535150,5394,170.528695863304,92.8834461339242,"Jan 03, 2022<br><b>92.88</b> cases per 100,000 people",827.51600454093,7.61120214743089,797.748956546268,"Jan 03, 2022<br><b>827.52M</b> copies per person per day","7-day avg. load on Jan 03 :<br><b>797.7M</b> copies per person per day","L452R","Delta",0.056785,0.056785,0.079625,"Jan 03, 2022<br><b>Delta</b> 5.68%"
2022-01-03,535150,5394,170.528695863304,92.8834461339242,"Jan 03, 2022<br><b>92.88</b> cases per 100,000 people",827.51600454093,7.61120214743089,797.748956546268,"Jan 03, 2022<br><b>827.52M</b> copies per person per day","7-day avg. load on Jan 03 :<br><b>797.7M</b> copies per person per day","N501Y","Alpha, Beta & Gamma",NA,NA,NA,"Jan 03, 2022<br><b>Alpha, Beta & Gamma</b> NaN%"
2022-01-04,547733,12583,397.805446801623,121.237150054413,"Jan 04, 2022<br><b>121.24</b> cases per 100,000 people",944.494802756815,37.4139197437578,824.930192887364,"Jan 04, 2022<br><b>944.49M</b> copies per person per day","7-day avg. load on Jan 04 :<br><b>824.9M</b> copies per person per day","K417N","Omicron",0.868304,0.868304,0.869157,"Jan 04, 2022<br><b>Omicron</b> 86.83%"
2022-01-04,547733,12583,397.805446801623,121.237150054413,"Jan 04, 2022<br><b>121.24</b> cases per 100,000 people",944.494802756815,37.4139197437578,824.930192887364,"Jan 04, 2022<br><b>944.49M</b> copies per person per day","7-day avg. load on Jan 04 :<br><b>824.9M</b> copies per person per day","L452R","Delta",0.070102,0.070102,0.073008,"Jan 04, 2022<br><b>Delta</b> 7.01%"
2022-01-04,547733,12583,397.805446801623,121.237150054413,"Jan 04, 2022<br><b>121.24</b> cases per 100,000 people",944.494802756815,37.4139197437578,824.930192887364,"Jan 04, 2022<br><b>944.49M</b> copies per person per day","7-day avg. load on Jan 04 :<br><b>824.9M</b> copies per person per day","N501Y","Alpha, Beta & Gamma",NA,NA,NA,"Jan 04, 2022<br><b>Alpha, Beta & Gamma</b> NaN%"
2022-01-05,550538,2805,88.6787155907615,116.016238660325,"Jan 05, 2022<br><b>116.02</b> cases per 100,000 people",1028.75962516968,19.3753563259516,866.219452752031,"Jan 05, 2022<br><b>1028.76M</b> copies per person per day","7-day avg. load on Jan 05 :<br><b>866.2M</b> copies per person per day","K417N","Omicron",0.944843,0.944843,0.886655,"Jan 05, 2022<br><b>Omicron</b> 94.48%"
2022-01-05,550538,2805,88.6787155907615,116.016238660325,"Jan 05, 2022<br><b>116.02</b> cases per 100,000 people",1028.75962516968,19.3753563259516,866.219452752031,"Jan 05, 2022<br><b>1028.76M</b> copies per person per day","7-day avg. load on Jan 05 :<br><b>866.2M</b> copies per person per day","L452R","Delta",0.028319,0.028319,0.061965,"Jan 05, 2022<br><b>Delta</b> 2.83%"
2022-01-05,550538,2805,88.6787155907615,116.016238660325,"Jan 05, 2022<br><b>116.02</b> cases per 100,000 people",1028.75962516968,19.3753563259516,866.219452752031,"Jan 05, 2022<br><b>1028.76M</b> copies per person per day","7-day avg. load on Jan 05 :<br><b>866.2M</b> copies per person per day","N501Y","Alpha, Beta & Gamma",NA,NA,NA,"Jan 05, 2022<br><b>Alpha, Beta & Gamma</b> NaN%"
