"date","covid_cases_total","covid_cases_new","covid_cases_per100K","covid_cases_7day.x","hover_text_case.x","copies_day_person_M_mn","copies_day_person_M_se","hover_text_load","covid_cases_7day.y","hover_text_case.y","mutation","variant","frequency","frequency_gapfill","frequency_7day","hover_text_variant"
2021-09-17,361396,1136,35.9140894513743,30.0834695467309,"Sep 17, 2021<br><b>30.08</b> cases per 100,000 people",111.7468,1.5437,"Sep 17, 2021<br><b>111.75</b> copies of RNA per day per person",30.184,"Sep 17, 2021<br><b>30.18</b> cases per 100,000 people","L452R","Delta",1,1,0.934285714285714,"Sep 17, 2021<br><b>Delta</b> 93.43%"
2021-09-17,361396,1136,35.9140894513743,30.0834695467309,"Sep 17, 2021<br><b>30.08</b> cases per 100,000 people",111.7468,1.5437,"Sep 17, 2021<br><b>111.75</b> copies of RNA per day per person",30.184,"Sep 17, 2021<br><b>30.18</b> cases per 100,000 people","N501Y","Alpha, Beta & Gamma",NA,NA,NA,"Sep 17, 2021<br><b>Alpha, Beta & Gamma</b> NaN%"
2021-09-18,361396,0,0,30.0834695467309,"Sep 18, 2021<br><b>30.08</b> cases per 100,000 people",119.415,2.8162,"Sep 18, 2021<br><b>119.41</b> copies of RNA per day per person",30.184,"Sep 18, 2021<br><b>30.18</b> cases per 100,000 people","K417N","Omicron",NA,NA,NA,"Sep 18, 2021<br><b>Omicron</b> NaN%"
2021-09-18,361396,0,0,30.0834695467309,"Sep 18, 2021<br><b>30.08</b> cases per 100,000 people",119.415,2.8162,"Sep 18, 2021<br><b>119.41</b> copies of RNA per day per person",30.184,"Sep 18, 2021<br><b>30.18</b> cases per 100,000 people","L452R","Delta",1,1,0.995714285714286,"Sep 18, 2021<br><b>Delta</b> 99.57%"
2021-09-18,361396,0,0,30.0834695467309,"Sep 18, 2021<br><b>30.08</b> cases per 100,000 people",119.415,2.8162,"Sep 18, 2021<br><b>119.41</b> copies of RNA per day per person",30.184,"Sep 18, 2021<br><b>30.18</b> cases per 100,000 people","N501Y","Alpha, Beta & Gamma",NA,NA,NA,"Sep 18, 2021<br><b>Alpha, Beta & Gamma</b> NaN%"
2021-09-19,361396,0,0,30.0834695467309,"Sep 19, 2021<br><b>30.08</b> cases per 100,000 people",108.227,6.4434,"Sep 19, 2021<br><b>108.23</b> copies of RNA per day per person",30.184,"Sep 19, 2021<br><b>30.18</b> cases per 100,000 people","K417N","Omicron",NA,NA,NA,"Sep 19, 2021<br><b>Omicron</b> NaN%"
2021-09-19,361396,0,0,30.0834695467309,"Sep 19, 2021<br><b>30.08</b> cases per 100,000 people",108.227,6.4434,"Sep 19, 2021<br><b>108.23</b> copies of RNA per day per person",30.184,"Sep 19, 2021<br><b>30.18</b> cases per 100,000 people","L452R","Delta",1,1,1,"Sep 19, 2021<br><b>Delta</b> 100%"
2021-09-19,361396,0,0,30.0834695467309,"Sep 19, 2021<br><b>30.08</b> cases per 100,000 people",108.227,6.4434,"Sep 19, 2021<br><b>108.23</b> copies of RNA per day per person",30.184,"Sep 19, 2021<br><b>30.18</b> cases per 100,000 people","N501Y","Alpha, Beta & Gamma",NA,NA,NA,"Sep 19, 2021<br><b>Alpha, Beta & Gamma</b> NaN%"
2021-09-20,362513,1117,35.313413659494,29.8802333765459,"Sep 20, 2021<br><b>29.88</b> cases per 100,000 people",111.8081,6.0712,"Sep 20, 2021<br><b>111.81</b> copies of RNA per day per person",29.9801,"Sep 20, 2021<br><b>29.98</b> cases per 100,000 people","K417N","Omicron",NA,NA,NA,"Sep 20, 2021<br><b>Omicron</b> NaN%"
2021-09-20,362513,1117,35.313413659494,29.8802333765459,"Sep 20, 2021<br><b>29.88</b> cases per 100,000 people",111.8081,6.0712,"Sep 20, 2021<br><b>111.81</b> copies of RNA per day per person",29.9801,"Sep 20, 2021<br><b>29.98</b> cases per 100,000 people","L452R","Delta",1,1,1,"Sep 20, 2021<br><b>Delta</b> 100%"
2021-09-20,362513,1117,35.313413659494,29.8802333765459,"Sep 20, 2021<br><b>29.88</b> cases per 100,000 people",111.8081,6.0712,"Sep 20, 2021<br><b>111.81</b> copies of RNA per day per person",29.9801,"Sep 20, 2021<br><b>29.98</b> cases per 100,000 people","N501Y","Alpha, Beta & Gamma",NA,NA,NA,"Sep 20, 2021<br><b>Alpha, Beta & Gamma</b> NaN%"
2021-09-21,365156,2643,83.5571641020972,31.8177515323104,"Sep 21, 2021<br><b>31.82</b> cases per 100,000 people",107.504,2.8122,"Sep 21, 2021<br><b>107.5</b> copies of RNA per day per person",31.9241,"Sep 21, 2021<br><b>31.92</b> cases per 100,000 people","K417N","Omicron",NA,NA,NA,"Sep 21, 2021<br><b>Omicron</b> NaN%"
2021-09-21,365156,2643,83.5571641020972,31.8177515323104,"Sep 21, 2021<br><b>31.82</b> cases per 100,000 people",107.504,2.8122,"Sep 21, 2021<br><b>107.5</b> copies of RNA per day per person",31.9241,"Sep 21, 2021<br><b>31.92</b> cases per 100,000 people","L452R","Delta",1,1,0.998571428571429,"Sep 21, 2021<br><b>Delta</b> 99.86%"
2021-09-21,365156,2643,83.5571641020972,31.8177515323104,"Sep 21, 2021<br><b>31.82</b> cases per 100,000 people",107.504,2.8122,"Sep 21, 2021<br><b>107.5</b> copies of RNA per day per person",31.9241,"Sep 21, 2021<br><b>31.92</b> cases per 100,000 people","N501Y","Alpha, Beta & Gamma",NA,NA,NA,"Sep 21, 2021<br><b>Alpha, Beta & Gamma</b> NaN%"
2021-09-22,365894,738,23.3315123372485,29.8441025018463,"Sep 22, 2021<br><b>29.84</b> cases per 100,000 people",NA,NA,"Sep 22, 2021<br><b>NaN</b> copies of RNA per day per person",29.9439,"Sep 22, 2021<br><b>29.94</b> cases per 100,000 people","K417N","Omicron",NA,NA,NA,"Sep 22, 2021<br><b>Omicron</b> NaN%"
2021-09-22,365894,738,23.3315123372485,29.8441025018463,"Sep 22, 2021<br><b>29.84</b> cases per 100,000 people",NA,NA,"Sep 22, 2021<br><b>NaN</b> copies of RNA per day per person",29.9439,"Sep 22, 2021<br><b>29.94</b> cases per 100,000 people","L452R","Delta",NA,1,0.992857142857143,"Sep 22, 2021<br><b>Delta</b> 99.29%"
2021-09-22,365894,738,23.3315123372485,29.8441025018463,"Sep 22, 2021<br><b>29.84</b> cases per 100,000 people",NA,NA,"Sep 22, 2021<br><b>NaN</b> copies of RNA per day per person",29.9439,"Sep 22, 2021<br><b>29.94</b> cases per 100,000 people","N501Y","Alpha, Beta & Gamma",NA,NA,NA,"Sep 22, 2021<br><b>Alpha, Beta & Gamma</b> NaN%"
2021-09-23,366809,915,28.9272815563447,29.5776373009369,"Sep 23, 2021<br><b>29.58</b> cases per 100,000 people",102.4864,3.2182,"Sep 23, 2021<br><b>102.49</b> copies of RNA per day per person",29.6765,"Sep 23, 2021<br><b>29.68</b> cases per 100,000 people","K417N","Omicron",NA,NA,NA,"Sep 23, 2021<br><b>Omicron</b> NaN%"
2021-09-23,366809,915,28.9272815563447,29.5776373009369,"Sep 23, 2021<br><b>29.58</b> cases per 100,000 people",102.4864,3.2182,"Sep 23, 2021<br><b>102.49</b> copies of RNA per day per person",29.6765,"Sep 23, 2021<br><b>29.68</b> cases per 100,000 people","L452R","Delta",1,1,0.992857142857143,"Sep 23, 2021<br><b>Delta</b> 99.29%"
2021-09-23,366809,915,28.9272815563447,29.5776373009369,"Sep 23, 2021<br><b>29.58</b> cases per 100,000 people",102.4864,3.2182,"Sep 23, 2021<br><b>102.49</b> copies of RNA per day per person",29.6765,"Sep 23, 2021<br><b>29.68</b> cases per 100,000 people","N501Y","Alpha, Beta & Gamma",NA,NA,NA,"Sep 23, 2021<br><b>Alpha, Beta & Gamma</b> NaN%"
2021-09-24,367901,1092,34.5230507754408,29.3789174900893,"Sep 24, 2021<br><b>29.38</b> cases per 100,000 people",134.7952,6.1537,"Sep 24, 2021<br><b>134.8</b> copies of RNA per day per person",29.4771,"Sep 24, 2021<br><b>29.48</b> cases per 100,000 people","K417N","Omicron",NA,NA,NA,"Sep 24, 2021<br><b>Omicron</b> NaN%"
2021-09-24,367901,1092,34.5230507754408,29.3789174900893,"Sep 24, 2021<br><b>29.38</b> cases per 100,000 people",134.7952,6.1537,"Sep 24, 2021<br><b>134.8</b> copies of RNA per day per person",29.4771,"Sep 24, 2021<br><b>29.48</b> cases per 100,000 people","L452R","Delta",0.99,0.99,0.991428571428571,"Sep 24, 2021<br><b>Delta</b> 99.14%"
2021-09-24,367901,1092,34.5230507754408,29.3789174900893,"Sep 24, 2021<br><b>29.38</b> cases per 100,000 people",134.7952,6.1537,"Sep 24, 2021<br><b>134.8</b> copies of RNA per day per person",29.4771,"Sep 24, 2021<br><b>29.48</b> cases per 100,000 people","N501Y","Alpha, Beta & Gamma",NA,NA,NA,"Sep 24, 2021<br><b>Alpha, Beta & Gamma</b> NaN%"
2021-09-25,367901,0,0,29.3789174900893,"Sep 25, 2021<br><b>29.38</b> cases per 100,000 people",106.3399,2.4556,"Sep 25, 2021<br><b>106.34</b> copies of RNA per day per person",29.4771,"Sep 25, 2021<br><b>29.48</b> cases per 100,000 people","K417N","Omicron",NA,NA,NA,"Sep 25, 2021<br><b>Omicron</b> NaN%"
2021-09-25,367901,0,0,29.3789174900893,"Sep 25, 2021<br><b>29.38</b> cases per 100,000 people",106.3399,2.4556,"Sep 25, 2021<br><b>106.34</b> copies of RNA per day per person",29.4771,"Sep 25, 2021<br><b>29.48</b> cases per 100,000 people","L452R","Delta",0.96,0.96,0.991428571428571,"Sep 25, 2021<br><b>Delta</b> 99.14%"
2021-09-25,367901,0,0,29.3789174900893,"Sep 25, 2021<br><b>29.38</b> cases per 100,000 people",106.3399,2.4556,"Sep 25, 2021<br><b>106.34</b> copies of RNA per day per person",29.4771,"Sep 25, 2021<br><b>29.48</b> cases per 100,000 people","N501Y","Alpha, Beta & Gamma",NA,NA,NA,"Sep 25, 2021<br><b>Alpha, Beta & Gamma</b> NaN%"
2021-09-26,367901,0,0,29.3789174900893,"Sep 26, 2021<br><b>29.38</b> cases per 100,000 people",90.3195,1.1011,"Sep 26, 2021<br><b>90.32</b> copies of RNA per day per person",29.4771,"Sep 26, 2021<br><b>29.48</b> cases per 100,000 people","K417N","Omicron",NA,NA,NA,"Sep 26, 2021<br><b>Omicron</b> NaN%"
2021-09-26,367901,0,0,29.3789174900893,"Sep 26, 2021<br><b>29.38</b> cases per 100,000 people",90.3195,1.1011,"Sep 26, 2021<br><b>90.32</b> copies of RNA per day per person",29.4771,"Sep 26, 2021<br><b>29.48</b> cases per 100,000 people","L452R","Delta",1,1,0.991428571428571,"Sep 26, 2021<br><b>Delta</b> 99.14%"
2021-09-26,367901,0,0,29.3789174900893,"Sep 26, 2021<br><b>29.38</b> cases per 100,000 people",90.3195,1.1011,"Sep 26, 2021<br><b>90.32</b> copies of RNA per day per person",29.4771,"Sep 26, 2021<br><b>29.48</b> cases per 100,000 people","N501Y","Alpha, Beta & Gamma",NA,NA,NA,"Sep 26, 2021<br><b>Alpha, Beta & Gamma</b> NaN%"
2021-09-27,368975,1074,33.9539894989226,29.1847140385791,"Sep 27, 2021<br><b>29.18</b> cases per 100,000 people",201.211,2.5498,"Sep 27, 2021<br><b>201.21</b> copies of RNA per day per person",29.2823,"Sep 27, 2021<br><b>29.28</b> cases per 100,000 people","K417N","Omicron",NA,NA,NA,"Sep 27, 2021<br><b>Omicron</b> NaN%"
2021-09-27,368975,1074,33.9539894989226,29.1847140385791,"Sep 27, 2021<br><b>29.18</b> cases per 100,000 people",201.211,2.5498,"Sep 27, 2021<br><b>201.21</b> copies of RNA per day per person",29.2823,"Sep 27, 2021<br><b>29.28</b> cases per 100,000 people","L452R","Delta",0.99,0.99,0.988571428571429,"Sep 27, 2021<br><b>Delta</b> 98.86%"
2021-09-27,368975,1074,33.9539894989226,29.1847140385791,"Sep 27, 2021<br><b>29.18</b> cases per 100,000 people",201.211,2.5498,"Sep 27, 2021<br><b>201.21</b> copies of RNA per day per person",29.2823,"Sep 27, 2021<br><b>29.28</b> cases per 100,000 people","N501Y","Alpha, Beta & Gamma",NA,NA,NA,"Sep 27, 2021<br><b>Alpha, Beta & Gamma</b> NaN%"
2021-09-28,371562,2587,81.7867512418182,28.9317979156821,"Sep 28, 2021<br><b>28.93</b> cases per 100,000 people",117.619,9.9727,"Sep 28, 2021<br><b>117.62</b> copies of RNA per day per person",29.0285,"Sep 28, 2021<br><b>29.03</b> cases per 100,000 people","K417N","Omicron",NA,NA,NA,"Sep 28, 2021<br><b>Omicron</b> NaN%"
2021-09-28,371562,2587,81.7867512418182,28.9317979156821,"Sep 28, 2021<br><b>28.93</b> cases per 100,000 people",117.619,9.9727,"Sep 28, 2021<br><b>117.62</b> copies of RNA per day per person",29.0285,"Sep 28, 2021<br><b>29.03</b> cases per 100,000 people","L452R","Delta",1,1,0.99,"Sep 28, 2021<br><b>Delta</b> 99%"
2021-09-28,371562,2587,81.7867512418182,28.9317979156821,"Sep 28, 2021<br><b>28.93</b> cases per 100,000 people",117.619,9.9727,"Sep 28, 2021<br><b>117.62</b> copies of RNA per day per person",29.0285,"Sep 28, 2021<br><b>29.03</b> cases per 100,000 people","N501Y","Alpha, Beta & Gamma",NA,NA,NA,"Sep 28, 2021<br><b>Alpha, Beta & Gamma</b> NaN%"
2021-09-29,372360,798,25.228383258976,29.2027794759289,"Sep 29, 2021<br><b>29.2</b> cases per 100,000 people",90.842,23.075,"Sep 29, 2021<br><b>90.84</b> copies of RNA per day per person",29.3004,"Sep 29, 2021<br><b>29.3</b> cases per 100,000 people","K417N","Omicron",NA,NA,NA,"Sep 29, 2021<br><b>Omicron</b> NaN%"
2021-09-29,372360,798,25.228383258976,29.2027794759289,"Sep 29, 2021<br><b>29.2</b> cases per 100,000 people",90.842,23.075,"Sep 29, 2021<br><b>90.84</b> copies of RNA per day per person",29.3004,"Sep 29, 2021<br><b>29.3</b> cases per 100,000 people","L452R","Delta",1,1,0.995714285714286,"Sep 29, 2021<br><b>Delta</b> 99.57%"
2021-09-29,372360,798,25.228383258976,29.2027794759289,"Sep 29, 2021<br><b>29.2</b> cases per 100,000 people",90.842,23.075,"Sep 29, 2021<br><b>90.84</b> copies of RNA per day per person",29.3004,"Sep 29, 2021<br><b>29.3</b> cases per 100,000 people","N501Y","Alpha, Beta & Gamma",NA,NA,NA,"Sep 29, 2021<br><b>Alpha, Beta & Gamma</b> NaN%"
2021-09-30,373412,1052,33.2584701609558,29.8215207051591,"Sep 30, 2021<br><b>29.82</b> cases per 100,000 people",134.5401,0.0693,"Sep 30, 2021<br><b>134.54</b> copies of RNA per day per person",29.9212,"Sep 30, 2021<br><b>29.92</b> cases per 100,000 people","K417N","Omicron",NA,NA,NA,"Sep 30, 2021<br><b>Omicron</b> NaN%"
2021-09-30,373412,1052,33.2584701609558,29.8215207051591,"Sep 30, 2021<br><b>29.82</b> cases per 100,000 people",134.5401,0.0693,"Sep 30, 2021<br><b>134.54</b> copies of RNA per day per person",29.9212,"Sep 30, 2021<br><b>29.92</b> cases per 100,000 people","L452R","Delta",0.98,0.98,0.995714285714286,"Sep 30, 2021<br><b>Delta</b> 99.57%"
2021-09-30,373412,1052,33.2584701609558,29.8215207051591,"Sep 30, 2021<br><b>29.82</b> cases per 100,000 people",134.5401,0.0693,"Sep 30, 2021<br><b>134.54</b> copies of RNA per day per person",29.9212,"Sep 30, 2021<br><b>29.92</b> cases per 100,000 people","N501Y","Alpha, Beta & Gamma",NA,NA,NA,"Sep 30, 2021<br><b>Alpha, Beta & Gamma</b> NaN%"
2021-10-01,374850,1438,45.4616730907362,31.3841810359155,"Oct 01, 2021<br><b>31.38</b> cases per 100,000 people",162.9361,4.3516,"Oct 01, 2021<br><b>162.94</b> copies of RNA per day per person",31.4891,"Oct 01, 2021<br><b>31.49</b> cases per 100,000 people","K417N","Omicron",NA,NA,NA,"Oct 01, 2021<br><b>Omicron</b> NaN%"
2021-10-01,374850,1438,45.4616730907362,31.3841810359155,"Oct 01, 2021<br><b>31.38</b> cases per 100,000 people",162.9361,4.3516,"Oct 01, 2021<br><b>162.94</b> copies of RNA per day per person",31.4891,"Oct 01, 2021<br><b>31.49</b> cases per 100,000 people","L452R","Delta",1,1,0.997142857142857,"Oct 01, 2021<br><b>Delta</b> 99.71%"
2021-10-01,374850,1438,45.4616730907362,31.3841810359155,"Oct 01, 2021<br><b>31.38</b> cases per 100,000 people",162.9361,4.3516,"Oct 01, 2021<br><b>162.94</b> copies of RNA per day per person",31.4891,"Oct 01, 2021<br><b>31.49</b> cases per 100,000 people","N501Y","Alpha, Beta & Gamma",NA,NA,NA,"Oct 01, 2021<br><b>Alpha, Beta & Gamma</b> NaN%"
2021-10-02,374850,0,0,31.3841810359155,"Oct 02, 2021<br><b>31.38</b> cases per 100,000 people",129.028,6.0073,"Oct 02, 2021<br><b>129.03</b> copies of RNA per day per person",31.4891,"Oct 02, 2021<br><b>31.49</b> cases per 100,000 people","K417N","Omicron",NA,NA,NA,"Oct 02, 2021<br><b>Omicron</b> NaN%"
2021-10-02,374850,0,0,31.3841810359155,"Oct 02, 2021<br><b>31.38</b> cases per 100,000 people",129.028,6.0073,"Oct 02, 2021<br><b>129.03</b> copies of RNA per day per person",31.4891,"Oct 02, 2021<br><b>31.49</b> cases per 100,000 people","L452R","Delta",1,1,0.997142857142857,"Oct 02, 2021<br><b>Delta</b> 99.71%"
2021-10-02,374850,0,0,31.3841810359155,"Oct 02, 2021<br><b>31.38</b> cases per 100,000 people",129.028,6.0073,"Oct 02, 2021<br><b>129.03</b> copies of RNA per day per person",31.4891,"Oct 02, 2021<br><b>31.49</b> cases per 100,000 people","N501Y","Alpha, Beta & Gamma",NA,NA,NA,"Oct 02, 2021<br><b>Alpha, Beta & Gamma</b> NaN%"
2021-10-03,374850,0,0,31.3841810359155,"Oct 03, 2021<br><b>31.38</b> cases per 100,000 people",104.5706,26.3119,"Oct 03, 2021<br><b>104.57</b> copies of RNA per day per person",31.4891,"Oct 03, 2021<br><b>31.49</b> cases per 100,000 people","K417N","Omicron",NA,NA,NA,"Oct 03, 2021<br><b>Omicron</b> NaN%"
2021-10-03,374850,0,0,31.3841810359155,"Oct 03, 2021<br><b>31.38</b> cases per 100,000 people",104.5706,26.3119,"Oct 03, 2021<br><b>104.57</b> copies of RNA per day per person",31.4891,"Oct 03, 2021<br><b>31.49</b> cases per 100,000 people","L452R","Delta",1,1,0.994285714285714,"Oct 03, 2021<br><b>Delta</b> 99.43%"
2021-10-03,374850,0,0,31.3841810359155,"Oct 03, 2021<br><b>31.38</b> cases per 100,000 people",104.5706,26.3119,"Oct 03, 2021<br><b>104.57</b> copies of RNA per day per person",31.4891,"Oct 03, 2021<br><b>31.49</b> cases per 100,000 people","N501Y","Alpha, Beta & Gamma",NA,NA,NA,"Oct 03, 2021<br><b>Alpha, Beta & Gamma</b> NaN%"
2021-10-04,376073,1223,38.6645522878792,32.0571185771951,"Oct 04, 2021<br><b>32.06</b> cases per 100,000 people",126.4222,4.9702,"Oct 04, 2021<br><b>126.42</b> copies of RNA per day per person",32.1643,"Oct 04, 2021<br><b>32.16</b> cases per 100,000 people","K417N","Omicron",NA,NA,NA,"Oct 04, 2021<br><b>Omicron</b> NaN%"
2021-10-04,376073,1223,38.6645522878792,32.0571185771951,"Oct 04, 2021<br><b>32.06</b> cases per 100,000 people",126.4222,4.9702,"Oct 04, 2021<br><b>126.42</b> copies of RNA per day per person",32.1643,"Oct 04, 2021<br><b>32.16</b> cases per 100,000 people","L452R","Delta",1,1,0.997142857142857,"Oct 04, 2021<br><b>Delta</b> 99.71%"
2021-10-04,376073,1223,38.6645522878792,32.0571185771951,"Oct 04, 2021<br><b>32.06</b> cases per 100,000 people",126.4222,4.9702,"Oct 04, 2021<br><b>126.42</b> copies of RNA per day per person",32.1643,"Oct 04, 2021<br><b>32.16</b> cases per 100,000 people","N501Y","Alpha, Beta & Gamma",NA,NA,NA,"Oct 04, 2021<br><b>Alpha, Beta & Gamma</b> NaN%"
2021-10-05,378973,2900,91.6820945501634,33.4707390498158,"Oct 05, 2021<br><b>33.47</b> cases per 100,000 people",103.3095,2.1215,"Oct 05, 2021<br><b>103.31</b> copies of RNA per day per person",33.5826,"Oct 05, 2021<br><b>33.58</b> cases per 100,000 people","K417N","Omicron",NA,NA,NA,"Oct 05, 2021<br><b>Omicron</b> NaN%"
2021-10-05,378973,2900,91.6820945501634,33.4707390498158,"Oct 05, 2021<br><b>33.47</b> cases per 100,000 people",103.3095,2.1215,"Oct 05, 2021<br><b>103.31</b> copies of RNA per day per person",33.5826,"Oct 05, 2021<br><b>33.58</b> cases per 100,000 people","L452R","Delta",1,1,0.997142857142857,"Oct 05, 2021<br><b>Delta</b> 99.71%"
2021-10-05,378973,2900,91.6820945501634,33.4707390498158,"Oct 05, 2021<br><b>33.47</b> cases per 100,000 people",103.3095,2.1215,"Oct 05, 2021<br><b>103.31</b> copies of RNA per day per person",33.5826,"Oct 05, 2021<br><b>33.58</b> cases per 100,000 people","N501Y","Alpha, Beta & Gamma",NA,NA,NA,"Oct 05, 2021<br><b>Alpha, Beta & Gamma</b> NaN%"
2021-10-06,380671,1698,53.6814470848888,37.5354624535176,"Oct 06, 2021<br><b>37.54</b> cases per 100,000 people",110.3699,1.3073,"Oct 06, 2021<br><b>110.37</b> copies of RNA per day per person",37.661,"Oct 06, 2021<br><b>37.66</b> cases per 100,000 people","K417N","Omicron",NA,NA,NA,"Oct 06, 2021<br><b>Omicron</b> NaN%"
2021-10-06,380671,1698,53.6814470848888,37.5354624535176,"Oct 06, 2021<br><b>37.54</b> cases per 100,000 people",110.3699,1.3073,"Oct 06, 2021<br><b>110.37</b> copies of RNA per day per person",37.661,"Oct 06, 2021<br><b>37.66</b> cases per 100,000 people","L452R","Delta",0.98,0.98,0.997142857142857,"Oct 06, 2021<br><b>Delta</b> 99.71%"
2021-10-06,380671,1698,53.6814470848888,37.5354624535176,"Oct 06, 2021<br><b>37.54</b> cases per 100,000 people",110.3699,1.3073,"Oct 06, 2021<br><b>110.37</b> copies of RNA per day per person",37.661,"Oct 06, 2021<br><b>37.66</b> cases per 100,000 people","N501Y","Alpha, Beta & Gamma",NA,NA,NA,"Oct 06, 2021<br><b>Alpha, Beta & Gamma</b> NaN%"
2021-10-07,381608,937,29.6228008943114,37.0160811297113,"Oct 07, 2021<br><b>37.02</b> cases per 100,000 people",119.5122,3.5896,"Oct 07, 2021<br><b>119.51</b> copies of RNA per day per person",37.1398,"Oct 07, 2021<br><b>37.14</b> cases per 100,000 people","K417N","Omicron",NA,NA,NA,"Oct 07, 2021<br><b>Omicron</b> NaN%"
2021-10-07,381608,937,29.6228008943114,37.0160811297113,"Oct 07, 2021<br><b>37.02</b> cases per 100,000 people",119.5122,3.5896,"Oct 07, 2021<br><b>119.51</b> copies of RNA per day per person",37.1398,"Oct 07, 2021<br><b>37.14</b> cases per 100,000 people","L452R","Delta",1,1,0.994285714285714,"Oct 07, 2021<br><b>Delta</b> 99.43%"
2021-10-07,381608,937,29.6228008943114,37.0160811297113,"Oct 07, 2021<br><b>37.02</b> cases per 100,000 people",119.5122,3.5896,"Oct 07, 2021<br><b>119.51</b> copies of RNA per day per person",37.1398,"Oct 07, 2021<br><b>37.14</b> cases per 100,000 people","N501Y","Alpha, Beta & Gamma",NA,NA,NA,"Oct 07, 2021<br><b>Alpha, Beta & Gamma</b> NaN%"
2021-10-08,383055,1447,45.7462037289953,37.0567283637483,"Oct 08, 2021<br><b>37.06</b> cases per 100,000 people",143.4616,5.0071,"Oct 08, 2021<br><b>143.46</b> copies of RNA per day per person",37.1806,"Oct 08, 2021<br><b>37.18</b> cases per 100,000 people","K417N","Omicron",NA,NA,NA,"Oct 08, 2021<br><b>Omicron</b> NaN%"
2021-10-08,383055,1447,45.7462037289953,37.0567283637483,"Oct 08, 2021<br><b>37.06</b> cases per 100,000 people",143.4616,5.0071,"Oct 08, 2021<br><b>143.46</b> copies of RNA per day per person",37.1806,"Oct 08, 2021<br><b>37.18</b> cases per 100,000 people","L452R","Delta",1,1,0.994285714285714,"Oct 08, 2021<br><b>Delta</b> 99.43%"
2021-10-08,383055,1447,45.7462037289953,37.0567283637483,"Oct 08, 2021<br><b>37.06</b> cases per 100,000 people",143.4616,5.0071,"Oct 08, 2021<br><b>143.46</b> copies of RNA per day per person",37.1806,"Oct 08, 2021<br><b>37.18</b> cases per 100,000 people","N501Y","Alpha, Beta & Gamma",NA,NA,NA,"Oct 08, 2021<br><b>Alpha, Beta & Gamma</b> NaN%"
2021-10-09,383055,0,0,37.0567283637483,"Oct 09, 2021<br><b>37.06</b> cases per 100,000 people",113.5799,0.7095,"Oct 09, 2021<br><b>113.58</b> copies of RNA per day per person",37.1806,"Oct 09, 2021<br><b>37.18</b> cases per 100,000 people","K417N","Omicron",NA,NA,NA,"Oct 09, 2021<br><b>Omicron</b> NaN%"
2021-10-09,383055,0,0,37.0567283637483,"Oct 09, 2021<br><b>37.06</b> cases per 100,000 people",113.5799,0.7095,"Oct 09, 2021<br><b>113.58</b> copies of RNA per day per person",37.1806,"Oct 09, 2021<br><b>37.18</b> cases per 100,000 people","L452R","Delta",1,1,0.994285714285714,"Oct 09, 2021<br><b>Delta</b> 99.43%"
2021-10-09,383055,0,0,37.0567283637483,"Oct 09, 2021<br><b>37.06</b> cases per 100,000 people",113.5799,0.7095,"Oct 09, 2021<br><b>113.58</b> copies of RNA per day per person",37.1806,"Oct 09, 2021<br><b>37.18</b> cases per 100,000 people","N501Y","Alpha, Beta & Gamma",NA,NA,NA,"Oct 09, 2021<br><b>Alpha, Beta & Gamma</b> NaN%"
2021-10-10,383055,0,0,37.0567283637483,"Oct 10, 2021<br><b>37.06</b> cases per 100,000 people",112.0078,7.8865,"Oct 10, 2021<br><b>112.01</b> copies of RNA per day per person",37.1806,"Oct 10, 2021<br><b>37.18</b> cases per 100,000 people","K417N","Omicron",NA,NA,NA,"Oct 10, 2021<br><b>Omicron</b> NaN%"
2021-10-10,383055,0,0,37.0567283637483,"Oct 10, 2021<br><b>37.06</b> cases per 100,000 people",112.0078,7.8865,"Oct 10, 2021<br><b>112.01</b> copies of RNA per day per person",37.1806,"Oct 10, 2021<br><b>37.18</b> cases per 100,000 people","L452R","Delta",0.98,0.98,0.997142857142857,"Oct 10, 2021<br><b>Delta</b> 99.71%"
2021-10-10,383055,0,0,37.0567283637483,"Oct 10, 2021<br><b>37.06</b> cases per 100,000 people",112.0078,7.8865,"Oct 10, 2021<br><b>112.01</b> copies of RNA per day per person",37.1806,"Oct 10, 2021<br><b>37.18</b> cases per 100,000 people","N501Y","Alpha, Beta & Gamma",NA,NA,NA,"Oct 10, 2021<br><b>Alpha, Beta & Gamma</b> NaN%"
2021-10-11,384293,1238,39.1387700183111,37.12447375381,"Oct 11, 2021<br><b>37.12</b> cases per 100,000 people",109.296,0.4441,"Oct 11, 2021<br><b>109.3</b> copies of RNA per day per person",37.2486,"Oct 11, 2021<br><b>37.25</b> cases per 100,000 people","K417N","Omicron",NA,NA,NA,"Oct 11, 2021<br><b>Omicron</b> NaN%"
2021-10-11,384293,1238,39.1387700183111,37.12447375381,"Oct 11, 2021<br><b>37.12</b> cases per 100,000 people",109.296,0.4441,"Oct 11, 2021<br><b>109.3</b> copies of RNA per day per person",37.2486,"Oct 11, 2021<br><b>37.25</b> cases per 100,000 people","L452R","Delta",1,1,0.997142857142857,"Oct 11, 2021<br><b>Delta</b> 99.71%"
